index,seed,homeTeam,homeYear,homeFormation,homeStyle,awayTeam,awayYear,awayFormation,awayStyle,completed,steps,minute,homeGoals,awayGoals,auditStatus,goals,shots,onTarget,xg,passes,passOk,corners,fouls,yellow,red,tackles,tackleAttempts,interceptions,dribblesAttempted,dribblesCompleted,crosses,crossesOk,throughBalls,throughOk,offsides,saves,setPieceShots,setPieceGoals,openPlayGoals,penaltyGoals,directFreeKickGoals,crossedFreeKickGoals,cornerGoals,r12StatIdentityErrors,r12LegacyParityErrors,r12TransactionErrors,r12MaxFinalStep,r10MaxStationary,r10MaxOwnedStationary,p04OwnerWithoutContact,p04BoundaryClamps,invalid,outPlayer,outBall,maxBallStep,maxActiveStationary,canonicalOpenPlayGoals,canonicalPenaltyGoals,canonicalDirectFreeKickGoals,canonicalCrossedFreeKickGoals,canonicalCornerGoals
728,6635032,Inglaterra,1998,3-1-4-2,wings,Suíça,2022,4-4-2,balanced,True,11873,90.15999999999184,0,1,CONSISTENT,1,10,2,1.2475704934222835,209,179,4,9,2,0,11,31,9,11,5,17,3,17,14,0,1,1,0,0,0,0,0,0,0,0,0,0.4261706666666714,0.3,0.6666666666666666,0,3,0,0,0,53.41076016227483,0.13333333333333333,1,0,0,0,0
729,6642951,Espanha,1966,4-1-4-1,counter,Itália,1994,4-4-2,counter,True,12098,90.35199999999173,2,3,CONSISTENT,5,18,7,3.0731471856321253,195,166,11,8,1,0,14,43,12,23,13,20,3,23,18,1,2,0,0,0,0,0,0,0,0,0,0,0.3954633149182058,0.3,0.6666666666666666,0,6,0,0,0,53.449485936601675,0.13333333333333333,2,0,0,0,3
730,6650870,Dinamarca,2022,4-2-2-2,press,Gana,2026,4-4-2,direct,True,12057,90.19199999999182,0,2,CONSISTENT,2,23,6,1.7087460305354463,181,155,6,15,3,1,18,60,6,32,20,12,5,15,13,0,4,4,0,0,0,0,0,0,0,0,0,0.4689398371698666,0.3,0.6,0,11,0,0,0,53.412533908071005,0.13333333333333333,1,0,0,0,1
731,6658789,Espanha,1982,5-3-2,direct,Colômbia,1994,4-3-2-1,tiki,True,11958,90.07999999999188,0,5,CONSISTENT,5,19,8,2.911583141880615,186,151,9,8,2,0,14,38,7,16,8,22,8,5,3,0,3,3,0,0,0,0,0,0,0,0,0,0.38538200000000233,0.3133333333333333,0.6666666666666666,0,2,0,0,0,53.79518105760448,0.19999999999999998,4,0,0,0,1
732,6666708,França,2002,4-2-2-2,tiki,Tunísia,2002,5-3-2,tiki,True,11630,90.00799999999192,0,0,CONSISTENT,0,11,0,0.8148131674249258,202,172,1,9,0,0,7,24,4,10,6,6,2,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0.42905013225568633,0.3,0.6666666666666666,0,5,0,0,0,33.55530599487239,0.13333333333333333,0,0,0,0,0
733,6674627,Espanha,1986,4-1-2-1-2,press,Arábia Saudita,2006,5-2-3,park,True,11945,90.07999999999188,3,3,CONSISTENT,6,23,8,3.570818116329173,189,156,11,4,1,0,7,20,10,8,4,23,6,36,30,0,2,2,1,0,0,0,0,0,0,0,0,0.3646926666666667,0.3,0.5666666666666667,0,2,0,0,0,53.4821144684431,0.13333333333333333,3,0,0,0,3
734,6682546,Alemanha,2018,4-3-3,direct,Argélia,1982,5-4-1,direct,True,11946,90.32799999999175,0,1,CONSISTENT,1,13,5,1.685947963273037,192,170,10,10,0,0,12,32,8,11,7,21,7,16,11,0,4,3,0,0,0,0,0,0,0,0,0,0.3778243637960364,0.3,0.6333333333333333,0,5,0,0,0,53.43192014209846,0.13333333333333333,1,0,0,0,0
735,6690465,Marrocos,1994,4-2-4,balanced,Dinamarca,2022,4-1-4-1,tiki,True,11929,90.08799999999188,1,2,CONSISTENT,3,19,10,3.4720726121836645,197,157,10,8,2,0,4,18,8,8,2,19,8,15,9,0,7,4,0,0,0,0,0,0,0,0,0,0.35737666666666756,0.3133333333333333,0.5666666666666667,0,27,0,0,0,53.461244534146886,0.19999999999999998,1,0,0,0,2
736,6698384,Bélgica,2022,3-1-4-2,counter,México,2018,4-1-4-1,tiki,True,11812,90.18399999999183,1,0,CONSISTENT,1,13,3,1.886779210260762,200,171,6,10,0,0,6,27,13,15,7,12,2,15,13,1,2,2,0,0,0,0,0,0,0,0,0,0.36944331027600646,0.3,0.6666666666666666,0,5,0,0,0,53.46072756242895,0.13333333333333333,1,0,0,0,0
737,6706303,Marrocos,2026,5-3-2,balanced,Brasil,1994,4-1-2-1-2,tiki,True,11786,90.16799999999184,0,1,CONSISTENT,1,18,4,1.3397086793436386,200,172,3,8,1,0,15,38,7,16,9,10,4,17,13,0,3,3,0,0,0,0,0,0,0,0,0,0.45433333333333076,0.3,0.7,0,4,0,0,0,53.40796637591234,0.13333333333333333,1,0,0,0,0
738,6714222,Austrália,2010,3-5-2,balanced,França,2018,3-5-2,park,True,11708,90.00799999999192,0,0,CONSISTENT,0,20,3,2.5901897046486995,210,172,4,7,1,0,11,27,13,10,6,11,5,16,12,1,3,0,0,0,0,0,0,0,0,0,0,0.3770982405143701,0.3,0.6,0,6,0,0,0,40.676102010554295,0.13333333333333333,0,0,0,0,0
739,6722141,Marrocos,2026,4-5-1,park,Holanda,1974,4-3-1-2,balanced,True,11927,90.19199999999182,3,1,CONSISTENT,4,24,8,3.6647849292289356,207,178,11,3,0,0,10,26,15,10,7,19,5,24,19,0,4,2,0,0,0,0,0,0,0,0,0,0.4464675953910166,0.3,0.49999999999999994,0,3,0,0,0,53.45742052407754,0.13333333333333333,2,0,0,0,2
740,6730060,Brasil,1970,5-4-1,direct,Escócia,1982,4-1-4-1,press,True,11770,90.11199999999187,1,1,CONSISTENT,2,21,5,2.364920771297059,197,175,5,6,1,0,10,35,4,21,13,19,7,25,22,0,3,5,0,0,0,0,0,0,0,0,0,0.3979070113513063,0.30666666666666664,0.3333333333333333,0,3,0,0,0,64.7042049724363,0.16666666666666666,2,0,0,0,0
741,6737979,Marrocos,2018,4-4-2,wings,Áustria,1934,4-2-4,balanced,True,11846,90.00799999999192,1,0,CONSISTENT,1,16,1,1.632623574128084,194,162,6,10,5,1,13,38,15,17,8,13,3,9,9,0,0,2,0,0,0,0,0,0,0,0,0,0.38711266666666994,0.3,0.6333333333333333,0,4,0,0,7,53.400330232432275,0.19999999999999998,1,0,0,0,0
742,6745898,Alemanha,2026,4-1-2-1-2,tiki,Polônia,1986,5-2-3,press,True,11696,90.2239999999918,0,1,CONSISTENT,1,15,1,1.2656462290229538,197,171,4,6,0,0,6,17,7,5,2,12,5,9,7,0,0,2,0,0,0,0,0,0,0,0,0,0.4093668110524747,0.3,0.6666666666666666,0,4,0,0,0,53.408883794369885,0.13333333333333333,1,0,0,0,0
743,6753817,Espanha,1990,4-3-2-1,balanced,Gana,2010,4-1-2-1-2,direct,True,12151,90.11199999999187,2,0,CONSISTENT,2,20,7,3.2239817699550697,199,169,7,21,2,0,23,74,12,35,20,23,10,19,14,0,5,3,0,0,0,0,0,0,0,0,0,0.3598153333333353,0.3,0.6666666666666666,0,11,0,0,0,53.473263475481204,0.13333333333333333,2,0,0,0,0
744,6761736,França,2006,4-2-3-1,balanced,Chile,1966,5-4-1,tiki,True,11721,90.37599999999172,1,0,CONSISTENT,1,13,2,1.7221691974302136,195,170,2,8,1,0,7,18,2,7,2,10,3,10,5,1,1,0,0,0,0,0,0,0,0,0,0,0.4357632225816815,0.3,0.6666666666666666,0,3,0,0,0,53.40253614998757,0.13333333333333333,1,0,0,0,0
745,6769655,Coreia do Sul,2002,4-4-2,direct,EUA,2010,4-1-2-1-2,balanced,True,11831,90.0559999999919,0,0,CONSISTENT,0,9,2,1.4228832354392864,192,160,5,16,5,1,25,65,7,29,14,13,1,11,9,0,2,2,0,0,0,0,0,0,0,0,0,0.3970246666666654,0.3133333333333333,0.6666666666666666,0,11,0,0,0,44.31664324296757,0.19999999999999998,0,0,0,0,0
746,6777574,Dinamarca,2002,3-1-4-2,counter,Portugal,2022,5-4-1,press,True,11840,90.14399999999185,0,1,CONSISTENT,1,18,6,1.876914077641778,193,168,8,5,0,0,9,22,9,10,7,15,5,13,11,0,5,3,0,0,0,0,0,0,0,0,0,0.42058533333333475,0.3133333333333333,0.6666666666666666,0,1,0,0,0,53.443778722626895,0.19999999999999998,1,0,0,0,0
747,6785493,Espanha,2022,3-1-4-2,counter,Alemanha,1958,3-4-3,direct,True,11861,90.19199999999182,2,1,CONSISTENT,3,12,5,1.4481861787835455,190,162,6,8,3,0,6,26,9,11,7,20,6,12,9,0,2,3,0,0,0,0,0,0,0,0,0,0.36105283977185715,0.3133333333333333,0.5666666666666667,0,15,0,0,0,53.455993541236,0.19999999999999998,2,0,0,0,1
748,6793412,França,1982,4-4-2,press,Camarões,1990,3-4-3,balanced,True,11793,90.16799999999184,1,1,CONSISTENT,2,17,4,2.3332980148828577,200,170,5,6,1,0,11,22,12,7,1,20,9,18,13,2,2,2,0,0,0,0,0,0,0,0,0,0.3835333333333364,0.3,0.6,0,5,0,0,0,53.433284062369765,0.13333333333333333,2,0,0,0,0
749,6801331,Tunísia,2002,3-4-3,press,Japão,2022,5-3-2,balanced,True,12214,90.25599999999179,5,1,CONSISTENT,6,20,9,3.3473084049459327,183,144,10,13,2,0,8,34,14,14,7,23,8,18,10,1,3,4,1,0,0,0,0,0,0,0,0,0.3520666666666661,0.3,0.6666666666666666,0,9,0,0,7,53.439910249692836,0.13333333333333333,2,0,0,0,4
750,6809250,Alemanha,2006,4-3-2-1,tiki,Escócia,1986,4-3-3,press,True,11926,90.00799999999192,1,2,CONSISTENT,3,19,9,2.3835619030985926,198,168,5,13,3,0,9,35,8,16,6,15,7,17,13,0,6,6,0,0,0,0,0,0,0,0,0,0.42939244554097283,0.3,0.6333333333333333,0,5,0,0,0,53.43520651462908,0.13333333333333333,2,0,0,0,1
751,6817169,Bélgica,2018,4-3-1-2,wings,Espanha,1966,4-2-4,direct,True,12309,90.27999999999177,6,3,CONSISTENT,9,31,16,6.6787881523169155,189,159,10,13,3,0,15,42,16,17,9,24,9,24,19,0,7,2,2,0,0,0,0,0,0,0,0,0.4076446666666604,0.3,0.6666666666666666,0,9,0,0,0,53.69270226575477,0.13333333333333333,4,2,0,0,3
752,6825088,Holanda,2006,3-4-2-1,park,Holanda,2026,4-2-4,balanced,True,11644,90.43199999999169,2,1,CONSISTENT,3,9,4,1.8208002058780919,213,187,3,3,1,0,9,21,6,12,3,13,6,9,8,0,1,1,0,0,0,0,0,0,0,0,0,0.40320000000000117,0.3,0.6,0,1,0,0,0,53.417752980408686,0.13333333333333333,2,0,0,0,1
753,6833007,Argentina,1998,4-2-2-2,press,Bélgica,2026,4-5-1,wings,True,11944,90.2399999999918,2,2,CONSISTENT,4,19,8,3.5193913588812684,195,165,2,13,2,0,10,27,10,6,1,15,5,28,21,1,4,3,1,0,0,0,0,0,0,0,0,0.4168486666666687,0.3,0.6666666666666666,0,6,0,0,0,53.43906567673986,0.13333333333333333,3,1,0,0,0
754,6840926,Japão,2018,4-4-2,park,União Soviética,1990,3-4-2-1,direct,True,11687,90.27199999999178,1,0,CONSISTENT,1,15,3,1.0610182010868907,215,189,3,9,0,0,5,30,6,18,10,6,1,12,8,0,2,3,0,0,0,0,0,0,0,0,0,0.3668559999999991,0.3133333333333333,0.6,0,6,0,0,0,53.40002814386431,0.19999999999999998,1,0,0,0,0
755,6848845,Bélgica,1994,4-2-2-2,tiki,Japão,2014,4-2-4,counter,True,11725,90.27199999999178,0,0,CONSISTENT,0,10,3,1.5864084880847296,196,167,10,4,2,0,4,12,5,5,2,16,4,5,3,0,3,1,0,0,0,0,0,0,0,0,0,0.36225400000000096,0.3,0.6,0,3,0,0,0,53.65104626332987,0.13333333333333333,0,0,0,0,0
756,6856764,Holanda,1990,4-2-4,tiki,Tchecoslováquia,1982,4-2-4,wings,True,11840,90.00799999999192,1,3,CONSISTENT,4,15,7,2.181261059585687,190,158,8,6,2,0,3,10,10,1,0,17,5,13,8,3,3,0,0,0,0,0,0,0,0,0,0,0.44602290741527423,0.3,0.6666666666666666,0,1,0,0,7,53.481729684554935,0.13333333333333333,3,0,0,0,1
757,6864683,Suíça,2006,5-4-1,direct,Tunísia,2022,4-5-1,balanced,True,11774,90.09599999999188,1,1,CONSISTENT,2,13,5,1.2823271649090375,183,162,1,13,3,0,16,57,0,28,19,9,4,22,18,0,3,2,1,0,0,0,0,0,0,0,0,0.4096964622742957,0.3,0.6,0,10,0,0,0,53.40372039968986,0.13333333333333333,1,0,0,0,1
758,6872602,Gana,2006,4-3-1-2,balanced,Brasil,1974,5-2-3,direct,True,12205,90.0559999999919,3,1,CONSISTENT,4,22,5,3.051790784478615,185,161,10,17,1,0,17,47,5,20,12,29,13,22,15,0,1,4,0,0,0,0,0,0,0,0,0,0.43006466666667004,0.3,0.6333333333333333,0,11,0,0,0,53.47176813133774,0.13333333333333333,4,0,0,0,0
759,6880521,Suíça,2010,4-2-3-1,press,Hungria,1966,3-1-4-2,balanced,True,11756,90.29599999999176,0,1,CONSISTENT,1,13,2,1.550313395252039,204,175,5,7,1,0,10,31,7,13,7,15,5,13,8,0,1,3,0,0,0,0,0,0,0,0,0,0.36043428942093864,0.3,0.6,0,3,0,0,0,53.42190155490099,0.13333333333333333,1,0,0,0,0
760,6888440,Croácia,2006,4-1-2-1-2,balanced,Itália,2010,4-1-2-1-2,park,True,11870,90.03199999999191,1,1,CONSISTENT,2,18,5,2.0429837037617737,190,163,2,14,3,0,21,59,12,23,15,12,5,15,12,0,3,1,0,0,0,0,0,0,0,0,0,0.37059266666666557,0.3,0.6666666666666666,0,11,0,0,7,53.4313121102786,0.13333333333333333,1,0,0,0,1
761,6896359,Arábia Saudita,2026,4-2-4,counter,EUA,1994,3-1-4-2,direct,True,11884,90.00799999999192,1,2,CONSISTENT,3,17,8,3.5271785662790096,190,161,8,7,1,0,10,21,7,5,2,19,6,9,5,0,5,3,0,0,0,0,0,0,0,0,0,0.3536400000000029,0.3,0.6666666666666666,0,4,0,0,7,53.418353402735335,0.13333333333333333,2,0,0,0,1
762,6904278,Croácia,2002,4-2-4,balanced,Bulgária,1986,5-4-1,direct,True,11909,90.20799999999181,0,1,CONSISTENT,1,16,6,2.0062835036927797,193,163,1,16,3,1,15,53,10,28,11,5,3,19,16,0,5,0,0,0,0,0,0,0,0,0,0,0.3602479999999967,0.3,0.6666666666666666,0,11,0,0,0,53.400039761169786,0.13333333333333333,1,0,0,0,0
763,6912197,Arábia Saudita,2026,5-3-2,press,Gana,2010,4-5-1,park,True,11743,90.13599999999185,1,2,CONSISTENT,3,15,5,1.8536765047611212,205,176,4,7,2,0,3,15,7,6,1,10,1,20,15,0,2,0,0,0,0,0,0,0,0,0,0,0.41668020357344354,0.3,0.6,0,4,0,0,0,53.44261825319791,0.13333333333333333,3,0,0,0,0
764,6920116,Alemanha,1954,4-2-4,tiki,Espanha,1966,5-2-3,wings,True,11664,90.00799999999192,1,0,CONSISTENT,1,13,2,2.291865794607366,206,174,4,4,0,0,9,16,12,9,2,15,5,13,7,0,1,1,0,0,0,0,0,0,0,0,0,0.38251066666666783,0.3,0.5666666666666667,0,4,0,0,0,53.42734309565868,0.13333333333333333,1,0,0,0,0
765,6928035,Suécia,2006,4-3-1-2,press,Japão,2010,4-2-3-1,direct,True,11816,90.35199999999173,1,0,CONSISTENT,1,20,3,2.419988537630547,184,156,10,5,0,0,6,17,10,7,5,20,7,20,19,0,2,2,0,0,0,0,0,0,0,0,0,0.3833760000000028,0.30666666666666664,0.6,0,2,0,0,0,55.234033363720634,0.16666666666666666,1,0,0,0,0
766,6935954,Alemanha,1954,4-1-4-1,park,França,1982,4-4-2,press,True,12065,90.00799999999192,1,2,CONSISTENT,3,17,9,1.9128534299612756,202,177,3,15,4,1,11,44,7,25,15,10,2,12,8,0,6,1,0,0,0,0,0,0,0,0,0,0.3825106666666713,0.3,0.6666666666666666,0,9,0,0,0,53.43429275469967,0.13333333333333333,3,0,0,0,0
767,6943873,Suécia,2018,5-2-3,counter,Brasil,1962,4-3-1-2,park,True,12351,90.19999999999182,1,2,CONSISTENT,3,23,7,3.199865510788987,179,157,16,13,4,0,13,47,10,24,9,30,8,23,20,0,4,6,0,0,0,0,0,0,0,0,0,0.3710253333333321,0.3,0.5666666666666667,0,11,0,0,7,53.446986064642715,0.13333333333333333,0,0,0,0,3
768,6951792,Argélia,2014,4-2-2-2,counter,Tunísia,2026,3-5-2,counter,True,12100,90.17599999999183,1,3,CONSISTENT,4,16,5,2.222213231144156,192,162,6,19,3,1,15,73,11,46,29,17,6,18,15,0,1,1,0,0,0,0,0,0,0,0,0,0.3681540000000062,0.3,0.6666666666666666,0,9,0,0,0,53.46203816935171,0.13333333333333333,4,0,0,0,0
769,6959711,Itália,1994,4-3-3,counter,França,1958,5-2-3,counter,True,12136,90.0399999999919,4,1,CONSISTENT,5,21,7,2.9202888885234914,171,143,10,11,3,0,14,31,9,10,4,32,10,32,24,0,2,2,1,0,0,0,0,0,0,0,0,0.4231482900421128,0.3,0.6666666666666666,0,5,0,0,7,53.45627219374083,0.13333333333333333,3,0,0,0,2
770,6967630,Argélia,2014,4-3-1-2,counter,Argentina,1982,3-1-4-2,tiki,True,11730,90.00799999999192,0,1,CONSISTENT,1,11,6,1.7696995114722784,202,163,2,9,0,0,10,39,9,21,13,13,5,14,11,0,5,1,0,0,0,0,0,0,0,0,0,0.37078385738106023,0.3,0.6666666666666666,0,6,0,0,7,53.45118099852475,0.13333333333333333,1,0,0,0,0
771,6975549,Itália,2010,4-2-4,balanced,Escócia,1974,4-5-1,wings,True,11869,90.32799999999175,1,1,CONSISTENT,2,21,6,2.4664957575319972,185,154,8,7,2,0,10,24,5,4,1,20,8,15,10,0,4,4,0,0,0,0,0,0,0,0,0,0.40565171762330965,0.3,0.6666666666666666,0,4,0,0,0,53.42616122200771,0.13333333333333333,2,0,0,0,0
772,6983468,França,2022,4-2-3-1,direct,Itália,1954,4-2-4,counter,True,12067,90.00799999999192,1,4,CONSISTENT,5,27,10,3.4440652375390055,191,156,10,9,1,0,7,29,11,9,3,25,11,29,20,1,5,3,0,0,0,0,0,0,0,0,0,0.43161221452676823,0.3,0.6666666666666666,0,7,0,0,0,53.469787854637296,0.13333333333333333,3,0,0,0,2
773,6991387,Suécia,2002,5-2-3,park,Peru,1970,5-3-2,park,True,12084,90.37599999999172,2,0,CONSISTENT,2,19,3,2.184656362389366,183,154,12,10,1,0,14,39,12,16,9,22,5,19,12,0,1,3,0,0,0,0,0,0,0,0,0,0.39214733333333457,0.3,0.6666666666666666,0,7,0,0,0,56.3944982191385,0.13333333333333333,1,0,0,0,1
774,6999306,França,2026,4-5-1,wings,Uruguai,2022,4-1-4-1,wings,True,11880,90.0399999999919,2,2,CONSISTENT,4,19,6,3.604363070488522,184,169,5,9,1,0,12,36,1,15,7,14,5,15,12,0,2,3,0,0,0,0,0,0,0,0,0,0.4556313333333323,0.3,0.6666666666666666,0,5,0,0,7,53.44028329416427,0.13333333333333333,4,0,0,0,0
775,7007225,Iugoslávia,1990,4-3-1-2,tiki,Austrália,2010,4-3-3,press,True,11872,90.00799999999192,2,2,CONSISTENT,4,23,8,2.840633823786061,187,158,8,6,1,0,14,27,8,12,2,19,13,11,9,0,4,6,0,0,0,0,0,0,0,0,0,0.35895000000000465,0.3,0.49999999999999994,0,4,0,0,7,53.44306440014702,0.13333333333333333,4,0,0,0,0
776,7015144,Tchecoslováquia,1982,4-5-1,balanced,Tchecoslováquia,1962,4-2-3-1,tiki,True,11768,90.06399999999189,1,1,CONSISTENT,2,15,3,1.397758916309197,206,182,3,12,0,0,7,33,6,19,12,11,3,11,7,0,1,3,1,0,0,0,0,0,0,0,0,0.35407266666666676,0.3133333333333333,0.6666666666666666,0,6,0,0,0,53.43054719112008,0.19999999999999998,0,0,0,0,2
777,7023063,União Soviética,1966,4-3-2-1,park,Nigéria,2014,3-5-2,park,True,11749,90.11199999999187,1,0,CONSISTENT,1,10,6,1.132871959800738,219,191,3,10,2,0,12,34,15,16,6,11,1,20,18,0,5,0,0,0,0,0,0,0,0,0,0,0.3598153333333402,0.3,0.6666666666666666,0,8,0,0,7,53.4058892950681,0.13333333333333333,1,0,0,0,0
778,7030982,Tchecoslováquia,1962,4-5-1,wings,Uruguai,1966,4-4-2,direct,True,12105,90.0479999999919,2,1,CONSISTENT,3,18,5,2.000594507878839,197,169,5,20,3,0,16,58,8,26,13,15,3,23,19,0,2,3,1,0,0,0,0,0,0,0,0,0.3767680000000015,0.3,0.6666666666666666,0,8,0,0,0,53.42769686674834,0.13333333333333333,2,0,0,0,1
779,7038901,Iugoslávia,1982,4-3-1-2,press,França,1966,4-3-2-1,balanced,True,11835,90.11999999999186,1,0,CONSISTENT,1,14,6,1.5347713315747398,199,165,8,9,1,0,7,24,9,9,5,21,6,13,12,0,5,3,0,0,0,0,0,0,0,0,0,0.36512533333333697,0.3,0.6,0,5,0,0,0,53.44785243589757,0.13333333333333333,1,0,0,0,0
780,7046820,Alemanha,1986,5-2-3,press,Áustria,1990,4-3-2-1,direct,True,11954,90.20799999999181,1,0,CONSISTENT,1,21,6,3.1776554448803167,180,156,12,9,3,0,12,32,6,12,6,24,8,23,19,0,5,2,0,0,0,0,0,0,0,0,0,0.4249804460856424,0.3,0.6,0,5,0,0,0,53.443440174234695,0.13333333333333333,1,0,0,0,0
781,7054739,Uruguai,1966,3-1-4-2,balanced,Espanha,1966,4-1-2-1-2,park,True,11805,90.00799999999192,0,1,CONSISTENT,1,21,3,2.3077201814092385,199,164,7,8,0,0,8,28,9,17,7,13,7,8,5,0,2,3,0,0,0,0,0,0,0,0,0,0.376767999999998,0.3,0.6666666666666666,0,3,0,0,0,53.42031146545237,0.13333333333333333,1,0,0,0,0
782,7062658,Alemanha,1990,4-3-3,direct,Holanda,2026,4-2-4,direct,True,12054,90.11199999999187,2,3,CONSISTENT,5,18,5,2.973600460821489,175,152,7,7,0,0,7,23,5,7,5,33,8,27,23,0,0,0,0,0,0,0,0,0,0,0,0,0.4402520000000026,0.3133333333333333,0.6,0,3,0,0,0,53.46571234134385,0.19999999999999998,4,0,0,0,1
783,7070577,Iugoslávia,1958,4-4-2,press,Alemanha,2026,3-5-2,press,True,12034,90.00799999999192,1,3,CONSISTENT,4,21,7,2.319360861050198,187,153,7,15,2,0,23,49,13,12,6,12,2,19,14,0,3,3,2,0,0,0,0,0,0,0,0,0.4138199999999936,0.3,0.6666666666666666,0,6,0,0,7,53.46683932538715,0.13333333333333333,1,0,1,0,2
784,7078496,Itália,2010,5-2-3,direct,Arábia Saudita,2022,4-4-2,direct,True,12091,90.2239999999918,3,1,CONSISTENT,4,26,10,3.31881972643681,182,143,12,6,2,0,11,28,12,7,3,37,16,32,22,1,6,6,0,0,0,0,0,0,0,0,0,0.3705926666666699,0.3,0.6666666666666666,0,2,0,0,0,53.4393642131795,0.13333333333333333,3,0,0,0,1
785,7086415,Argentina,2022,3-4-3,wings,Alemanha,1978,3-1-4-2,balanced,True,11564,90.03199999999191,1,0,CONSISTENT,1,13,6,1.831095647112706,205,177,5,3,0,0,5,16,14,6,5,12,5,10,9,0,5,3,0,0,0,0,0,0,0,0,0,0.3924226666666637,0.3,0.6,0,1,0,0,0,53.423477509754996,0.13333333333333333,1,0,0,0,0
786,7094334,Japão,1998,3-5-2,wings,Peru,2026,4-1-2-1-2,wings,True,12121,90.11999999999186,0,1,CONSISTENT,1,16,3,1.8729052907782835,175,145,17,13,0,0,10,32,6,12,3,31,6,23,16,0,2,6,0,0,0,0,0,0,0,0,0,0.3949209045840212,0.3,0.6666666666666666,0,4,0,0,0,53.44269433216379,0.16666666666666666,1,0,0,0,0
787,7102253,EUA,2026,4-3-2-1,tiki,Brasil,1970,4-2-2-2,tiki,True,11857,90.00799999999192,0,5,CONSISTENT,5,20,9,3.54199432579484,194,164,7,7,1,0,9,21,6,8,3,19,12,14,10,0,4,4,0,0,0,0,0,0,0,0,0,0.4378133333333356,0.3,0.6666666666666666,0,3,0,0,0,53.44134096988726,0.13333333333333333,5,0,0,0,0
788,7110172,Irã,2026,3-1-4-2,balanced,União Soviética,1990,5-3-2,tiki,True,11865,90.19999999999182,0,0,CONSISTENT,0,17,3,1.9979816315436425,192,167,13,6,0,0,4,23,3,15,9,25,8,7,7,0,3,4,0,0,0,0,0,0,0,0,0,0.3668560000000014,0.3,0.3333333333333333,0,4,0,0,0,54.44412460318317,0.13333333333333333,0,0,0,0,0
789,7118091,Tunísia,1998,4-2-4,direct,Marrocos,1994,3-1-4-2,counter,True,11676,90.2239999999918,0,2,CONSISTENT,2,9,2,1.402787553032286,190,164,4,3,0,0,8,22,7,11,4,12,2,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0.35694399999999943,0.3,0.6,0,2,0,0,0,53.429026066602404,0.13333333333333333,1,0,0,0,1
790,7126010,Hungria,1986,3-5-2,park,Alemanha,1990,3-1-4-2,park,True,12172,90.07999999999188,2,1,CONSISTENT,3,26,9,2.709329544696182,198,167,9,16,4,0,8,49,8,26,15,16,6,18,17,0,6,4,1,0,0,0,0,0,0,0,0,0.4270177794052691,0.3,0.5666666666666667,0,14,0,0,0,53.43701663802229,0.13333333333333333,1,0,0,0,2
791,7133929,Iugoslávia,1958,3-1-4-2,press,Brasil,1986,3-4-3,wings,True,11613,90.31999999999175,0,1,CONSISTENT,1,7,1,0.7135431809576833,200,164,4,4,0,0,7,19,9,8,6,15,5,15,11,0,0,2,0,0,0,0,0,0,0,0,0,0.3835333333333281,0.3,0.6,0,1,0,0,0,53.44461805669774,0.13333333333333333,1,0,0,0,0
792,7141848,Hungria,1986,4-2-4,balanced,Iugoslávia,1982,3-4-3,wings,True,11959,90.00799999999192,0,1,CONSISTENT,1,22,2,3.2213910152490457,167,135,15,6,0,0,13,21,9,2,1,32,10,24,18,1,1,4,0,0,0,0,0,0,0,0,0,0.36512533333333325,0.3133333333333333,0.6666666666666666,0,2,0,0,0,53.415672908571906,0.19999999999999998,0,0,0,0,1
793,7149767,União Soviética,1958,5-2-3,balanced,México,2006,4-5-1,tiki,True,12146,90.47199999999167,1,2,CONSISTENT,3,22,5,2.417090973749241,164,143,17,6,4,0,9,20,3,5,1,43,16,19,13,0,2,7,1,0,0,0,0,0,0,0,0,0.3607113543537423,0.3,0.6666666666666666,0,3,0,0,0,53.464308956490406,0.13333333333333333,1,0,0,0,2
794,7157686,Hungria,1986,3-5-2,wings,Camarões,2010,4-2-2-2,direct,True,11919,90.11999999999186,2,0,CONSISTENT,2,23,6,3.4186564941121507,183,149,12,5,0,0,4,15,11,6,4,30,12,20,15,0,4,2,0,0,0,0,0,0,0,0,0,0.40190200000000303,0.3,0.6,0,4,0,0,0,55.04572088280548,0.13333333333333333,1,0,0,0,1
795,7165605,Iugoslávia,1962,3-1-4-2,tiki,Hungria,1982,5-4-1,counter,True,11877,90.15999999999184,0,0,CONSISTENT,0,13,3,1.3330266626372262,182,154,6,14,3,0,28,59,10,33,10,14,5,15,10,0,3,1,0,0,0,0,0,0,0,0,0,0.3593826666666661,0.3133333333333333,0.6666666666666666,0,10,0,0,0,40.44120803228551,0.19999999999999998,0,0,0,0,0
796,7173524,Hungria,1982,4-2-4,direct,Paraguai,2026,4-1-2-1-2,tiki,True,11970,90.32799999999175,2,0,CONSISTENT,2,22,7,2.736111866983804,172,149,9,8,0,0,14,44,7,26,14,21,9,20,17,0,5,3,1,0,0,0,0,0,0,0,0,0.3899840000000039,0.3,0.6,0,4,0,0,0,53.42460766886927,0.13333333333333333,1,0,0,0,1
